CPU Total,CPU Package Temperature,Memory,Used Memory,Temperature,Used Space
47.265625,55,91.97843,3.60174942,43,92.13484
72.265625,56,91.93498,3.600048,43,92.13484
83.59375,57,91.97103,3.6014595,43,92.13484
62.5,57,92.1974258,3.61032486,43,92.13484
87.890625,56,92.6169,3.626751,43,92.13484
58.59375,57,93.06755,3.64439774,43,92.13484
69.140625,56,92.47584,3.62122726,43,92.13484
89.0625,57,92.4774,3.6212883,43,92.13484
98.046875,58,92.64174,3.62772369,43,92.13484
85.546875,57,93.04008,3.643322,43,92.13484
100,57,92.69415,3.629776,43,92.13484
100,57,92.74345,3.63170624,43,92.13484
100,57,92.8202057,3.63471222,43,92.13485
82.66741,57,92.96945,3.64055634,43,92.13485
97.86275,57,92.8055954,3.63414,43,92.13485
82.49715,54,93.0340347,3.64308548,43,92.13485
57.421875,57,93.14811,3.64755249,43,92.13485
95.703125,57,93.13194,3.64691925,43,92.13485
68.359375,56,93.0480652,3.6436348,43,92.13485
89.0625,57,93.23764,3.6510582,43,92.13485
46.875,56,92.59683,3.625965,43,92.13485
59.765625,56,92.70564,3.63022614,43,92.13485
63.28125,56,92.97403,3.64073563,43,92.13485
78.515625,57,93.67923,3.66835022,43,92.13485
56.640625,57,92.7258148,3.63101578,43,92.13485
80.078125,57,92.7116852,3.63046265,43,92.13485
53.90625,56,93.24436,3.65132141,43,92.13485
98.828125,57,93.19731,3.649479,43,92.13485
97.65625,58,93.2011,3.64962769,43,92.13485
100,57,93.1676941,3.64831924,43,92.13485
92.578125,57,93.45556,3.65959167,43,92.13485
98.4375,57,92.83979,3.635479,43,92.13485
100,57,92.41408,3.61880875,43,92.13485
100,58,92.43755,3.619728,43,92.13485
100,57,93.015625,3.6423645,43,92.13485
100,58,92.96204,3.64026642,43,92.13485
79.6875,57,93.47826,3.6604805,43,92.13485
99.609375,58,92.66911,3.62879562,43,92.13485
100,58,92.22607,3.61144638,43,92.13485
98.046875,58,92.6507,3.62807465,43,92.13485
90.625,58,92.48607,3.62162781,43,92.13485
100,58,92.56556,3.6247406,43,92.13485
99.609375,58,93.02439,3.64270782,43,92.13496
94.140625,58,92.92308,3.63874054,43,92.13496
95.3125,58,92.90223,3.63792419,43,92.13496
63.28125,57,92.63814,3.62758255,43,92.13496
91.015625,58,92.60161,3.626152,43,92.13496
82.421875,58,92.65996,3.628437,43,92.13496
91.015625,58,89.88037,3.51959229,43,92.13496
63.3333321,57,87.63843,3.43180084,43,92.13496
63.0952377,58,86.96391,3.40538788,43,92.13496
77.34375,58,85.54514,3.34983063,43,92.13496
96.09375,58,85.38713,3.34364319,43,92.13496
93.75,59,85.1246948,3.33336639,43,92.13496
86.71875,59,84.20333,3.297287,43,92.13496
97.265625,58,83.95404,3.28752518,43,92.13496
81.25,58,82.81875,3.2430687,43,92.13496
92.1875,59,81.45472,3.1896553,43,92.13496
99.609375,59,81.28015,3.18281937,43,92.13496
100,59,81.1265259,3.17680359,43,92.13496
100,59,80.78693,3.16350555,43,92.13496
100,59,80.66925,3.1588974,43,92.13496
100,59,80.5153351,3.15287018,43,92.13496
100,59,80.55342,3.15436172,43,92.13496
100,59,80.03945,3.13423538,43,92.13496
100,59,80.6960449,3.15994644,43,92.13496
100,59,81.1094742,3.176136,43,92.13496
100,59,81.0471344,3.17369461,43,92.13496
100,59,81.03105,3.17306519,43,92.13496
100,59,79.8350754,3.12623215,43,92.13496
87.109375,58,74.7376556,2.9266243,43,92.13496
63.28125,58,69.83118,2.73449326,43,92.13496
80.859375,58,61.5337257,2.40957642,43,92.13501
53.125,57,61.8142853,2.42056274,43,92.13501
55.859375,57,61.9131622,2.42443466,43,92.13501
66.015625,57,61.6264648,2.413208,43,92.13501
67.578125,55,61.4081573,2.40465927,43,92.13501
27.34375,57,61.8147736,2.42058182,43,92.13501
53.515625,57,61.9715157,2.42671967,43,92.13501
50,57,62.0277252,2.42892075,43,92.13501
68.359375,57,61.9796028,2.42703629,43,92.13501
76.171875,58,61.166172,2.39518356,43,92.13501
85.546875,57,59.6193924,2.3346138,43,92.13501
55.46875,56,57.37813,2.246849,43,92.13501
58.984375,57,56.44858,2.21044922,43,92.13501
57.421875,57,56.59695,2.216259,43,92.13501
55.46875,56,56.6845245,2.21968842,43,92.13501
69.140625,56,56.9493027,2.23005676,43,92.13501
55.46875,57,56.9324532,2.22939682,43,92.13501
54.1604652,54,55.34651,2.16729355,43,92.13501
28.0048065,55,55.42162,2.17023468,43,92.13501
58.984375,55,55.4462662,2.1711998,43,92.13501
61.71875,56,55.38733,2.168892,43,92.13501
50.78125,55,53.59243,2.098606,43,92.13501
43.75,55,53.6307144,2.10010529,43,92.13501
52.734375,56,53.830513,2.10792923,43,92.13501
54.296875,56,53.6102562,2.0993042,43,92.13501
50.390625,55,53.8122,2.107212,43,92.13501
51.953125,55,53.87679,2.10974121,43,92.13501
50.78125,54,54.03402,2.11589813,43,92.13501
53.90625,55,54.0837975,2.11784744,43,92.13501
62.5,55,53.524334,2.09593964,43,92.13501
55.46875,55,53.71722,2.10349274,43,92.13506
58.59375,55,53.9021149,2.110733,43,92.13506
62.5,55,54.4092674,2.13059235,43,92.13506
57.421875,55,54.4399529,2.131794,43,92.13506
20.0024776,53,54.782177,2.145195,43,92.13506
27.75622,55,55.04296,2.155407,43,92.13506
26.08173,53,55.3414459,2.16709518,43,92.13506
18.359375,53,55.23351,2.1628685,43,92.13506
17.1875,53,55.1734,2.16051483,43,92.13506
16.015625,52,55.3425179,2.16713715,43,92.13506
13.28125,52,55.4227867,2.17028046,43,92.13506
25,53,55.4999428,2.1733017,43,92.13506
30.46875,52,55.4766579,2.17239,43,92.13506
18.359375,52,55.0423775,2.155384,43,92.13506
21.09375,52,54.94457,2.151554,43,92.13506
19.921875,53,55.0733528,2.15659714,43,92.13506
16.015625,52,55.36765,2.16812134,43,92.13506
35.546875,52,55.2742271,2.164463,43,92.13506
34.375,53,54.3243179,2.127266,43,92.13506
21.09375,51,54.0800972,2.11770248,43,92.13506
21.09375,52,53.97664,2.11365128,43,92.13506
11.328125,51,53.8613968,2.10913849,43,92.13506
12.890625,52,53.78424,2.10611725,43,92.13506
12.3858156,51,53.78288,2.10606384,43,92.13506
11.8055525,52,53.7086449,2.103157,43,92.13506
12.9402275,50,53.6586723,2.1012,43,92.13506
11.328125,50,53.4361725,2.09248734,43,92.13506
12.4896946,49,53.36116,2.08955,43,92.13506
13.2271652,50,53.2996941,2.087143,43,92.13506
12.9588308,49,53.2486458,2.085144,43,92.13506
12.5,50,53.2226372,2.08412552,43,92.14298
12.4759617,49,53.1871758,2.082737,43,92.14298
10.8112993,50,53.16019,2.0816803,43,92.14298
14.453125,50,52.89863,2.07143784,43,92.14298
13.2391815,50,52.9252243,2.07247925,43,92.14298
13.671875,50,52.97598,2.07446671,43,92.14298
11.71875,49,52.9591255,2.07380676,43,92.14298
11.328125,50,52.93263,2.07276917,43,92.14298
13.28125,50,52.93107,2.07270813,43,92.14298
16.5805283,50,53.06375,2.07790375,43,92.14298
17.032486,50,53.31976,2.08792877,43,92.14298
16.40625,50,53.5158577,2.09560776,43,92.14298
13.7400808,50,53.546936,2.09682465,43,92.14298
14.7896652,49,53.5393372,2.096527,43,92.14298
13.671875,49,53.53437,2.09633255,43,92.14298
14.453125,49,53.51985,2.09576416,43,92.14298
19.4891815,49,53.51615,2.0956192,43,92.14298
17.578125,50,53.5143967,2.09555054,43,92.14298
16.53846,50,53.49024,2.09460449,43,92.14298
13.8888836,50,53.4903374,2.09460831,43,92.14298
15.27158,52,53.4925766,2.094696,43,92.14298
13.6237984,51,53.4917,2.09466171,43,92.14298
16.015625,51,53.497448,2.09488678,43,92.14298
12.5,49,53.50261,2.095089,43,92.14298
14.84375,49,53.5091362,2.09534454,43,92.14298
16.505455,49,53.5133247,2.09550858,43,92.14298
13.6478367,49,53.51323,2.09550476,43,92.14298
13.24519,49,53.51839,2.095707,43,92.14298
14.4965286,49,53.52112,2.09581375,43,92.14298
12.4519234,49,53.4955978,2.0948143,43,92.14298
17.96875,51,53.481472,2.09426117,43,92.14213
13.671875,49,53.50222,2.0950737,43,92.14213
11.7683525,49,53.4994926,2.094967,43,92.14213
13.6298065,51,53.524334,2.09593964,43,92.14213
14.453125,49,53.5321274,2.09624481,43,92.14213
14.84375,49,53.5356331,2.09638214,43,92.14213
13.6966763,49,53.54606,2.09679031,43,92.14213
12.8605785,49,53.5435257,2.09669113,43,92.14213
14.0625,49,53.55648,2.09719849,43,92.14213
14.0625,49,53.5616455,2.09740067,43,92.14213
17.96875,50,53.60519,2.09910583,43,92.14213
16.40625,49,53.62711,2.09996414,43,92.14213
11.71875,49,53.6044121,2.09907532,43,92.14213
11.328125,49,53.61035,2.099308,43,92.14213
12.5,49,53.6043129,2.0990715,43,92.14213
19.53125,48,53.6125946,2.09939575,43,92.14213
14.0625,49,53.61951,2.0996666,43,92.14213
13.3184547,48,53.6483459,2.10079575,43,92.14213
12.5011444,48,53.63646,2.10033035,43,92.14213
13.6057673,48,53.6461067,2.100708,43,92.14213
12.890625,48,53.6494179,2.10083771,43,92.14213
14.453125,49,53.6192169,2.09965515,43,92.14213
12.5,49,53.6312,2.10012436,43,92.14213
11.71875,48,53.6509743,2.10089874,43,92.14213
12.109375,48,53.63617,2.100319,43,92.14213
12.5,48,53.6212654,2.09973526,43,92.14213
13.3308525,48,53.63042,2.10009384,43,92.14213
14.4230785,49,53.61727,2.09957886,43,92.14213
17.1875,49,53.64172,2.10053635,43,92.14213
13.0769253,48,53.63656,2.10033417,43,92.14213
16.7242641,48,53.670166,2.10165024,43,92.14214
12.5011444,48,53.6690941,2.10160828,43,92.14214
13.671875,48,53.64815,2.100788,43,92.14214
14.4965286,48,53.64698,2.10074234,43,92.14214
13.2391815,48,53.6529236,2.100975,43,92.14214
12.4338923,48,53.6529236,2.100975,43,92.14214
19.921875,48,53.6329536,2.100193,43,92.14214
13.2998524,48,53.6076241,2.0992012,43,92.14214
16.04777,48,53.62214,2.09976959,43,92.14214
14.80769,49,53.57801,2.09804153,43,92.14214
14.1245,49,53.55229,2.09703445,43,92.14214
18.7079315,49,53.454,2.09318542,43,92.14214
13.671875,48,53.4425049,2.09273529,43,92.14214
13.671875,48,53.43169,2.09231186,43,92.14214
13.28125,48,53.42604,2.09209061,43,92.14214
12.92783,48,53.2843,2.08654022,43,92.14214
8.984375,47,53.2694931,2.08596039,43,92.14214
12.8665867,47,53.2519569,2.08527374,43,92.14214
7.03125,47,53.25751,2.08549118,43,92.14214
11.328125,48,53.27787,2.08628845,43,92.14214
26.171875,48,53.2916069,2.08682632,43,92.14214
8.984375,48,53.2805023,2.08639145,43,92.14214
11.3591251,48,53.28703,2.086647,43,92.14214
8.185095,48,53.29716,2.08704376,43,92.14214
10.546875,49,53.26881,2.08593369,43,92.14214
29.4394855,48,53.2843971,2.086544,43,92.14214
6.61658669,48,53.2947235,2.08694839,43,92.14214
14.84375,49,53.3184929,2.08787918,43,92.14214
20.3869038,48,53.26686,2.08585739,43,92.14214
14.1196365,48,53.2799149,2.08636856,43,92.14214
19.4187813,48,53.33642,2.088581,43,92.14228
8.991533,47,53.36311,2.08962631,43,92.14228
16.015625,48,53.36662,2.08976364,43,92.14228
15.1442289,48,53.38318,2.09041214,43,92.14228
15.234375,48,53.43023,2.09225464,43,92.14228
14.84375,50,53.454,2.09318542,43,92.14228
19.140625,50,53.52599,2.09600449,43,92.14228
18.359375,51,53.5326157,2.096264,43,92.14228
13.28125,50,53.5500526,2.09694672,43,92.14228
14.453125,50,53.5487862,2.09689713,43,92.14228
11.328125,50,53.55512,2.097145,43,92.14228
8.59375,50,53.55434,2.09711456,43,92.14228
11.71875,50,53.5801544,2.09812546,43,92.14228
18.4615364,48,53.3562927,2.08935928,43,92.14228
16.40625,49,53.46082,2.09345245,43,92.14228
14.0625,49,53.4848824,2.09439468,43,92.14228
12.109375,48,53.50563,2.09520721,43,92.14228
7.421875,48,53.513813,2.09552765,43,92.14228
7.421875,48,53.506897,2.09525681,43,92.14228
12.890625,48,53.57655,2.09798431,43,92.14228
6.646824,48,53.58132,2.09817123,43,92.14228
11.2800484,48,53.564373,2.09750748,43,92.14228
11.328125,48,53.5544357,2.09711838,43,92.14228
9.765625,48,53.5671,2.09761429,43,92.14228
14.453125,48,53.5633,2.09746552,43,92.14228
7.69831562,48,53.56905,2.09769058,43,92.14228
10.1810513,48,53.5730438,2.097847,43,92.14228
7.118058,48,53.57324,2.09785461,43,92.14228
7.00721169,48,53.57226,2.09781647,43,92.14228
12.4519234,47,53.6004181,2.098919,43,92.14228
9.393602,48,53.61688,2.0995636,43,92.13483
17.15144,48,53.53992,2.09655,43,92.13483
8.984375,48,53.54528,2.0967598,43,92.13483
23.4375,48,53.47212,2.093895,43,92.13483
18.2356529,47,53.5390434,2.09651566,43,92.13483
19.0625019,47,53.536026,2.0963974,43,92.13483
11.71875,48,53.5430374,2.096672,43,92.13483
10.8894234,47,53.58337,2.09825134,43,92.13483
10.546875,48,53.6098671,2.099289,43,92.13483
10.546875,48,53.6525345,2.10095978,43,92.13483
8.59375,48,53.64562,2.100689,43,92.13483
11.71875,48,53.65185,2.100933,43,92.13483
10.9375,48,53.6539955,2.101017,43,92.13483
7.03125,48,53.6566277,2.10112,43,92.13483
9.406,48,53.6464958,2.10072327,43,92.13483
7.4098587,48,53.6540947,2.10102081,43,92.13483
12.5,48,53.67806,2.10195923,43,92.13483
9.375,48,53.65809,2.10117722,43,92.13483
7.8125,48,53.66364,2.10139465,43,92.13483
9.663463,48,53.681076,2.10207748,43,92.13483
6.622595,47,53.680397,2.10205078,43,92.13483
15.234375,48,53.6280823,2.10000229,43,92.13483
15.625,47,53.56603,2.09757233,43,92.13483
18.75,48,53.58103,2.09815979,43,92.13483
10.15625,48,53.6124954,2.099392,43,92.13483
10.546875,48,53.5907745,2.09854126,43,92.13483
9.765625,48,53.5963249,2.0987587,43,92.13483
12.2271833,47,53.6045074,2.09907913,43,92.13483
10.15625,48,53.593502,2.098648,43,92.13483
6.97716475,48,53.59428,2.09867859,43,92.13483
12.890625,47,53.6024628,2.098999,43,92.13483
11.328125,47,53.61084,2.099327,43,92.13483
8.59375,48,53.6186333,2.09963226,43,92.13483
10.9375,48,53.6177559,2.099598,43,92.13483
5.078125,47,53.6045074,2.09907913,43,92.13483
19.6242561,47,53.61795,2.09960556,43,92.13483
14.0324535,47,53.54382,2.09670258,43,92.13483
14.84375,47,53.5201454,2.0957756,43,92.13483
14.1679049,48,53.58756,2.09841537,43,92.13483
11.2680321,47,53.6002235,2.09891129,43,92.13483
12.109375,47,53.6043129,2.0990715,43,92.13483
9.375,47,53.63432,2.10024643,43,92.13483
7.8125,47,53.678936,2.10199356,43,92.13483
12.109375,48,53.6868248,2.10230255,43,92.13483
12.109375,47,53.68809,2.10235214,43,92.13483
14.453125,49,53.5665169,2.0975914,43,92.13483
12.5,48,53.57041,2.097744,43,92.13483
10.9375,47,53.57947,2.09809875,43,92.13483
9.765625,48,53.58522,2.09832382,43,92.13483
10.546875,48,53.6006126,2.09892654,43,92.13483
14.453125,47,53.5914536,2.098568,43,92.13483
12.890625,47,53.5934029,2.09864426,43,92.13483
10.9375,48,53.6005135,2.09892273,43,92.13483
8.59375,48,53.6404533,2.10048676,43,92.13483
6.640625,47,53.6287651,2.100029,43,92.13483
12.6923084,48,53.6312981,2.10012817,43,92.13483
8.333331,47,53.6379242,2.10038757,43,92.13483
12.5,46,53.6095734,2.0992775,43,92.13483
17.96875,47,53.6602325,2.10126114,43,92.13483
16.015625,48,53.62224,2.09977341,43,92.13483
5.859375,48,53.6352921,2.10028458,43,92.1348343
18.75,48,53.6078224,2.09920883,43,92.1348343
22.65625,49,53.72102,2.10364151,43,92.1348343
24.21875,49,53.7717743,2.105629,43,92.1348343
20.3125,50,53.6802025,2.10204315,43,92.1348343
14.0625,48,53.6573067,2.1011467,43,92.1348343
10.15625,48,53.66656,2.101509,43,92.1348343
8.203125,49,53.72336,2.103733,43,92.1348343
13.671875,49,53.7283249,2.10392761,43,92.1348343
8.59375,47,53.8391838,2.10826874,43,92.1348343
10.15625,47,53.8459053,2.108532,43,92.1348343
10.15625,47,53.8348,2.108097,43,92.1348343
10.5654774,47,53.8490257,2.108654,43,92.1348343
14.0144234,48,53.851265,2.10874176,43,92.1348343
13.671875,47,53.8625641,2.10918427,43,92.1348343
14.84375,47,53.82584,2.10774612,43,92.1348343
17.578125,47,53.8206749,2.107544,43,92.1348343
23.828125,47,53.6207771,2.09971619,43,92.1348343
17.99975,48,53.5940857,2.098671,43,92.1348343
11.3412857,48,53.6039238,2.09905624,43,92.1348343
18.6718769,48,53.6273041,2.09997177,43,92.1348343
24.6589775,47,53.618927,2.09964371,43,92.1348343
22.2055321,48,53.5540466,2.097103,43,92.1348343
22.3152275,48,53.68429,2.10220337,43,92.1348343
11.3100948,48,53.69335,2.10255814,43,92.1348343
14.453125,48,53.62097,2.09972382,43,92.1348343
17.578125,48,53.7298851,2.10398865,43,92.1348343
16.40625,48,53.7923279,2.10643387,43,92.1348343
10.9375,47,53.78093,2.10598755,43,92.1348343
14.84375,47,53.7907677,2.10637283,43,92.1348343
14.453125,47,53.78989,2.1063385,42,92.13542
9.765625,47,53.79038,2.10635757,42,92.13542
12.109375,47,53.7920341,2.10642242,42,92.13542
9.375,47,53.83597,2.10814285,42,92.13542
8.203125,47,53.8515549,2.1087532,42,92.13542
9.765625,47,53.85,2.10869217,42,92.13542
10.546875,47,53.84396,2.10845566,42,92.13542
13.671875,47,53.8245735,2.10769653,42,92.13542
8.59375,48,53.8340225,2.10806656,42,92.13542
7.8125,47,53.83519,2.10811234,42,92.13542
9.765625,48,53.84532,2.108509,42,92.13542
7.421875,47,53.8700676,2.109478,42,92.13542
10.546875,47,53.84532,2.108509,42,92.13542
16.796875,47,53.83675,2.10817337,42,92.13542
10.546875,47,53.7916451,2.10640717,42,92.13542
10.15625,47,53.80285,2.10684586,42,92.13542
20.3125,47,53.8521423,2.108776,42,92.13542
16.40625,48,54.0322647,2.11582947,42,92.13542
16.40625,48,54.0593452,2.11689,42,92.13542
13.28125,47,54.04376,2.1162796,42,92.13542
13.28125,48,54.0016747,2.11463165,42,92.13542
16.015625,47,54.0115128,2.115017,42,92.13542
15.234375,48,54.0043068,2.11473465,42,92.13542
12.109375,47,54.00859,2.1149025,42,92.13542
11.71875,47,53.9698219,2.11338425,42,92.13542
15.234375,47,53.9862823,2.114029,42,92.13542
20.703125,48,54.0156059,2.11517715,42,92.13542
14.0625,48,53.9771271,2.11367035,42,92.13542
12.5,47,53.9635849,2.11314,42,92.13542
10.9375,48,53.98044,2.1138,42,92.13542
10.9375,48,53.9706955,2.11341858,42,92.135
10.9375,48,53.9684563,2.11333084,42,92.135
17.96875,49,53.9698219,2.11338425,42,92.135
13.671875,48,53.947998,2.11252975,42,92.135
19.140625,49,53.95784,2.112915,42,92.135
18.359375,49,53.965435,2.11321259,42,92.135
14.453125,49,53.96417,2.113163,42,92.135
15.234375,49,53.93894,2.112175,42,92.135
17.7704334,48,53.9383545,2.112152,42,92.135
12.46394,48,53.93582,2.112053,42,92.135
12.6674118,49,53.943615,2.112358,42,92.135
14.84375,47,53.9279327,2.111744,42,92.135
14.4965286,47,53.9366,2.11208344,42,92.135
16.3401432,47,53.9402046,2.11222458,42,92.135
12.5,47,53.9398155,2.11220932,42,92.135
14.6153812,48,53.65468,2.1010437,42,92.135
15.7692318,48,53.4300346,2.092247,42,92.135
14.453125,47,53.4464,2.09288788,42,92.135
16.40625,47,53.4757233,2.094036,42,92.135
10.9375,47,53.51177,2.09544754,42,92.135
19.9999924,47,53.56895,2.09768677,42,92.135
17.96875,47,53.53953,2.09653473,42,92.135
18.75,47,53.5845375,2.098297,42,92.135
21.3040829,47,53.5859032,2.09835052,42,92.135
21.72476,48,53.5148849,2.09556961,42,92.135
17.1875,48,53.53885,2.096508,42,92.135
25.85336,47,53.7126427,2.10331345,42,92.135
15.6934738,49,53.74138,2.10443878,42,92.135
21.53846,49,53.7183876,2.10353851,42,92.135
15.234375,47,53.6597443,2.101242,42,92.135
13.671875,48,53.7105,2.10322952,42,92.135
17.1875,47,53.9093246,2.11101532,42,92.135
16.796875,47,53.6865349,2.102291,42,92.135
10.9375,47,53.6893578,2.10240173,42,92.135
16.40625,47,53.8569145,2.108963,42,92.135
13.28125,48,53.91254,2.1111412,42,92.135
17.1875,47,53.85253,2.10879135,42,92.135
22.265625,48,53.7660255,2.105404,42,92.135
11.71875,47,53.809082,2.10709,42,92.135
39.453125,48,54.2252464,2.12338638,42,92.135
28.515625,47,54.25496,2.12454987,42,92.135
20.3125,48,54.3267555,2.1273613,42,92.135
13.671875,48,54.5925064,2.13776779,42,92.135
17.96875,48,54.5446739,2.13589478,42,92.135
12.890625,48,54.5830574,2.13739777,42,92.135
21.875,48,54.8077965,2.14619827,42,92.135
19.2150288,48,54.8253326,2.146885,42,92.135
12.0612984,48,54.81705,2.14656067,42,92.135
13.4615364,48,54.8372154,2.14735031,42,92.135
15.7692318,48,55.0412064,2.15533829,42,92.135
16.015625,48,55.212368,2.16204071,42,92.135
13.28125,48,55.268383,2.16423416,42,92.135
18.75,48,55.1226463,2.15852737,42,92.135
14.84375,49,55.1022873,2.15773,42,92.135
8.984375,49,55.1121254,2.15811539,42,92.135
14.84375,50,54.96561,2.152378,42,92.135
9.765625,48,54.9664879,2.15241241,42,92.135
28.5576935,48,53.9372826,2.11211014,42,92.135
12.0432673,48,53.97859,2.11372757,42,92.135
10.546875,48,54.01551,2.11517334,42,92.135
7.421875,47,54.00528,2.1147728,42,92.1337
12.5,48,54.01629,2.11520386,42,92.1337
10.9561024,48,54.0220375,2.115429,42,92.1337
9.350962,47,54.03012,2.11574554,42,92.1337
8.203125,48,54.0534019,2.11665726,42,92.1337
23.4375,48,54.21726,2.12307358,42,92.1337
17.96875,48,54.2728844,2.12525177,42,92.1337
11.742425,48,54.24736,2.12425232,42,92.1337
13.7096767,48,54.24132,2.12401581,42,92.1337
